account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,total_upgrades,total_downgrades,total_usage,total_usage_duration,total_errors,beta_feature_usage,total_tickets,avg_resolution_time,avg_first_response,avg_satisfaction,escalation_count,churned,usage_per_subscription,tickets_per_subscription,error_rate,mrr_per_seat
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,12,2368.1666666666665,4,1,681,231376,39,4,5.0,17.8,57.0,4.0,0.0,1.0,52.38461538461539,0.38461538461538464,0.05718475073313783,296.0208333333333
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,13,1640.5384615384614,0,0,537,140266,28,6,7.0,43.142857142857146,103.42857142857143,3.0,0.0,0.0,38.357142857142854,0.5,0.05204460966542751,273.4230769230769
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,16,1878.4375,1,0,893,242860,46,13,3.0,64.0,123.0,4.0,0.0,0.0,52.529411764705884,0.17647058823529413,0.05145413870246085,268.3482142857143
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,8,2044.75,1,0,369,111452,12,3,2.0,33.5,112.5,3.5,0.0,1.0,41.0,0.2222222222222222,0.032432432432432434,146.05357142857142
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,9,2414.8888888888887,3,0,601,188786,29,13,2.0,41.5,48.5,5.0,0.0,0.0,60.1,0.2,0.04817275747508306,268.32098765432096
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,12,5366.666666666667,0,0,685,210243,32,7,5.0,29.2,95.0,3.75,0.0,0.0,52.69230769230769,0.38461538461538464,0.04664723032069971,57.706093189964164
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,12,1460.3333333333333,2,0,765,245080,41,11,3.0,52.666666666666664,70.0,4.0,0.0,1.0,58.84615384615385,0.23076923076923078,0.05352480417754569,243.38888888888889
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,13,1229.1538461538462,1,1,568,162210,49,5,5.0,46.0,68.2,3.6666666666666665,0.0,0.0,40.57142857142857,0.35714285714285715,0.08611599297012303,64.6923076923077
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,9,2721.5555555555557,0,0,438,141962,18,8,4.0,48.25,94.25,3.0,0.0,0.0,43.8,0.4,0.04100227790432802,302.3950617283951
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,6,3953.0,1,1,297,94696,16,3,2.0,28.0,89.0,4.5,0.0,1.0,42.42857142857143,0.2857142857142857,0.053691275167785234,58.13235294117647
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,12,2846.25,1,0,681,206167,25,4,1.0,1.0,144.0,3.0,0.0,1.0,52.38461538461539,0.07692307692307693,0.036656891495601175,50.825892857142854
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,7,3448.285714285714,1,1,496,151037,32,5,3.0,28.666666666666668,104.66666666666667,4.0,0.0,1.0,62.0,0.375,0.06438631790744467,123.15306122448979
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,5,718.8,0,1,266,100257,20,2,4.0,31.5,101.0,4.5,0.0,1.0,44.333333333333336,0.6666666666666666,0.0749063670411985,179.7
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,13,1086.0,0,0,819,274464,34,4,3.0,25.333333333333332,127.0,3.0,0.0,1.0,58.5,0.21428571428571427,0.041463414634146344,271.5
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,9,481.6666666666667,1,0,408,143989,23,5,2.0,35.5,97.5,3.5,0.0,1.0,40.8,0.2,0.05623471882640587,21.893939393939394
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,10,3170.9,0,0,606,177930,45,6,7.0,26.571428571428573,83.71428571428571,3.5,0.0,1.0,55.09090909090909,0.6363636363636364,0.07413509060955518,75.49761904761905
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,6,1129.3333333333333,0,0,214,76170,9,3,2.0,24.5,98.5,0.0,0.0,1.0,30.571428571428573,0.2857142857142857,0.04186046511627907,94.1111111111111
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,6,1847.8333333333333,3,2,283,111162,12,3,3.0,52.333333333333336,150.0,5.0,1.0,1.0,40.42857142857143,0.42857142857142855,0.04225352112676056,230.97916666666666
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,13,1056.0,0,0,575,181920,28,5,5.0,36.0,110.6,4.0,1.0,1.0,41.07142857142857,0.35714285714285715,0.04861111111111111,176.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,7,3787.714285714286,2,0,404,127486,20,4,4.0,45.0,29.5,3.25,0.0,1.0,50.5,0.5,0.04938271604938271,236.73214285714286
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,9,394.55555555555554,0,0,492,167226,24,6,5.0,26.4,105.8,4.333333333333333,0.0,0.0,49.2,0.5,0.0486815415821501,131.5185185185185
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,7,800.8571428571429,0,0,329,78244,17,6,4.0,16.5,84.75,3.6666666666666665,0.0,1.0,41.125,0.5,0.051515151515151514,88.98412698412699
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,16,2650.25,2,0,730,212801,58,8,6.0,49.5,108.16666666666667,4.0,1.0,1.0,42.94117647058823,0.35294117647058826,0.07934336525307797,132.5125
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,7,5659.142857142857,2,1,334,106338,18,4,5.0,35.6,105.8,4.0,0.0,1.0,41.75,0.625,0.05373134328358209,176.84821428571428
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,8,426.125,0,0,475,129707,40,6,3.0,13.666666666666666,66.66666666666667,4.0,0.0,0.0,52.77777777777778,0.3333333333333333,0.08403361344537816,71.02083333333333
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,15,2970.9333333333334,0,0,705,201426,37,8,4.0,29.25,48.5,4.0,0.0,1.0,44.0625,0.25,0.05240793201133145,174.76078431372548
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,9,1850.0,0,0,509,147802,29,5,10.0,42.5,101.8,3.7142857142857144,0.0,1.0,50.9,1.0,0.056862745098039215,205.55555555555554
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,13,2998.076923076923,1,0,653,201897,30,7,4.0,24.0,90.75,3.5,0.0,0.0,46.642857142857146,0.2857142857142857,0.045871559633027525,78.89676113360323
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,15,3230.4,2,2,665,216015,50,7,4.0,46.5,82.0,3.5,0.0,1.0,41.5625,0.25,0.07507507507507508,100.95
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,11,3139.818181818182,0,2,714,218189,55,8,4.0,57.5,39.0,4.0,1.0,0.0,59.5,0.3333333333333333,0.07692307692307693,120.76223776223777
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,5,2850.0,0,1,366,120907,14,1,2.0,31.0,156.5,3.5,0.0,1.0,61.0,0.3333333333333333,0.03814713896457766,118.75
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,15,808.3333333333334,1,1,605,183355,45,6,3.0,33.0,50.666666666666664,5.0,1.0,0.0,37.8125,0.1875,0.07425742574257425,89.81481481481482
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,9,1586.5555555555557,0,0,487,150663,33,6,3.0,42.666666666666664,86.33333333333333,4.0,0.0,1.0,48.7,0.3,0.06762295081967214,88.14197530864197
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,9,3125.5555555555557,1,1,456,143313,21,5,6.0,44.333333333333336,116.83333333333333,3.5,1.0,0.0,45.6,0.6,0.045951859956236324,52.97551789077213
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,6,3083.3333333333335,0,0,202,73161,9,0,6.0,43.5,89.0,4.333333333333333,0.0,1.0,28.857142857142858,0.8571428571428571,0.04433497536945813,205.55555555555557
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,8,2038.375,0,2,405,118945,36,5,3.0,11.0,78.0,3.0,0.0,1.0,45.0,0.3333333333333333,0.08866995073891626,48.532738095238095
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,12,3470.0833333333335,1,0,587,185616,38,6,4.0,30.75,59.75,3.6666666666666665,0.0,0.0,45.15384615384615,0.3076923076923077,0.06462585034013606,144.58680555555557
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,13,2576.230769230769,1,0,582,162411,48,9,5.0,31.4,90.4,4.0,1.0,1.0,41.57142857142857,0.35714285714285715,0.0823327615780446,644.0576923076923
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,12,2040.75,1,1,680,205877,45,6,4.0,47.25,83.25,4.0,0.0,0.0,52.30769230769231,0.3076923076923077,0.06607929515418502,170.0625
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,True,5,6283.2,1,0,326,106943,22,4,3.0,42.333333333333336,76.66666666666667,3.5,0.0,1.0,54.333333333333336,0.5,0.0672782874617737,120.83076923076922
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,8,5540.25,2,0,414,145878,24,5,2.0,48.5,85.0,4.0,0.0,1.0,46.0,0.2222222222222222,0.05783132530120482,65.95535714285714
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,7,5789.285714285715,1,1,430,108408,22,5,4.0,42.25,78.25,3.75,0.0,1.0,53.75,0.5,0.05104408352668213,113.515406162465
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,7,2703.714285714286,0,1,339,115488,10,1,8.0,29.125,111.5,3.6666666666666665,0.0,0.0,42.375,1.0,0.029411764705882353,150.20634920634922
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,10,1224.4,1,1,586,161188,28,9,5.0,42.2,107.4,4.333333333333333,0.0,0.0,53.27272727272727,0.45454545454545453,0.04770017035775128,136.04444444444445
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,5,1501.4,0,1,309,100420,11,3,5.0,34.8,79.4,4.333333333333333,1.0,1.0,51.5,0.8333333333333334,0.035483870967741936,166.82222222222222
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,8,1665.625,0,0,436,142933,34,5,4.0,32.0,55.25,4.5,0.0,1.0,48.44444444444444,0.4444444444444444,0.07780320366132723,32.65931372549019
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,7,3132.8571428571427,1,0,416,127197,17,3,5.0,38.6,51.0,4.0,0.0,1.0,52.0,0.625,0.0407673860911271,116.03174603174602
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,12,1995.1666666666667,0,1,512,153943,21,5,6.0,29.166666666666668,83.16666666666667,4.0,0.0,0.0,39.38461538461539,0.46153846153846156,0.04093567251461988,153.47435897435898
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,12,2452.75,1,1,708,203309,40,14,4.0,33.0,101.25,3.75,1.0,1.0,54.46153846153846,0.3076923076923077,0.056417489421720736,175.19642857142858
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,11,1878.5454545454545,1,2,595,172726,44,10,4.0,32.75,35.5,4.0,0.0,1.0,49.583333333333336,0.3333333333333333,0.0738255033557047,187.85454545454544
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,16,1503.875,4,0,618,195039,29,8,8.0,29.25,49.0,4.4,0.0,0.0,36.35294117647059,0.47058823529411764,0.046849757673667204,751.9375
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,8,5864.0,1,3,510,164068,47,7,7.0,41.714285714285715,129.57142857142858,4.4,0.0,0.0,56.666666666666664,0.7777777777777778,0.09197651663405088,90.21538461538462
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,8,1663.75,2,0,384,146093,28,3,4.0,29.25,91.0,3.0,0.0,1.0,42.666666666666664,0.4444444444444444,0.07272727272727272,831.875
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,13,1561.0,0,2,722,216880,34,7,3.0,24.0,83.0,0.0,0.0,1.0,51.57142857142857,0.21428571428571427,0.04702627939142462,82.15789473684211
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,7,1471.2857142857142,0,0,348,103023,19,2,1.0,53.0,19.0,0.0,0.0,1.0,43.5,0.125,0.054441260744985676,294.25714285714287
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,16,1433.3125,1,0,722,206401,31,8,6.0,43.5,80.5,4.333333333333333,0.0,1.0,42.470588235294116,0.35294117647058826,0.042876901798063624,286.6625
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,False,6,2094.5,0,0,273,88751,18,3,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,0.0,39.0,1.2857142857142858,0.06569343065693431,123.20588235294117
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,18,1899.888888888889,2,0,773,240908,43,6,3.0,25.666666666666668,86.33333333333333,4.0,0.0,1.0,40.68421052631579,0.15789473684210525,0.05555555555555555,146.14529914529913
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,11,1979.090909090909,0,1,503,147590,19,7,2.0,63.0,49.5,4.0,0.0,0.0,41.916666666666664,0.16666666666666666,0.037698412698412696,179.9173553719008
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,11,1469.8181818181818,0,1,607,183498,39,6,5.0,37.4,72.0,5.0,0.0,1.0,50.583333333333336,0.4166666666666667,0.06414473684210527,293.96363636363634
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,11,1081.1818181818182,0,0,529,141489,38,6,5.0,48.4,72.4,3.0,0.0,0.0,44.083333333333336,0.4166666666666667,0.07169811320754717,108.11818181818182
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,5,1359.4,0,1,299,98740,14,1,2.0,28.0,61.5,4.0,0.0,1.0,49.833333333333336,0.3333333333333333,0.04666666666666667,123.58181818181819
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,15,1132.2666666666667,0,0,633,185462,39,9,4.0,31.25,93.75,3.0,0.0,1.0,39.5625,0.25,0.061514195583596214,43.54871794871795
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,16,1159.9375,3,1,714,186370,54,8,5.0,49.0,76.4,4.0,0.0,1.0,42.0,0.29411764705882354,0.07552447552447553,193.32291666666666
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,False,3,565.0,0,0,141,23149,5,1,3.0,29.333333333333332,71.33333333333333,4.5,0.0,1.0,35.25,0.75,0.035211267605633804,282.5
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,12,1670.1666666666667,0,0,703,220928,36,3,1.0,45.0,37.0,4.0,0.0,1.0,54.07692307692308,0.07692307692307693,0.05113636363636364,417.5416666666667
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,4,729.75,1,0,139,43097,10,4,7.0,20.0,67.57142857142857,4.8,0.0,1.0,27.8,1.4,0.07142857142857142,243.25
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,5,4204.4,0,0,230,60120,13,3,2.0,31.5,21.5,3.0,0.0,1.0,38.333333333333336,0.3333333333333333,0.05627705627705628,107.8051282051282
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,False,11,2218.0,1,1,502,154668,29,4,2.0,24.5,52.0,4.0,0.0,0.0,41.833333333333336,0.16666666666666666,0.05765407554671968,96.43478260869566
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,9,2155.777777777778,3,0,420,144249,14,3,7.0,40.42857142857143,96.57142857142857,3.6666666666666665,0.0,1.0,42.0,0.7,0.0332541567695962,46.86473429951691
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,14,2023.4285714285713,0,0,583,165997,33,5,4.0,49.25,56.75,4.0,0.0,0.0,38.86666666666667,0.26666666666666666,0.05650684931506849,404.68571428571425
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,10,1139.0,1,0,487,160804,26,5,4.0,30.0,102.25,3.0,0.0,1.0,44.27272727272727,0.36363636363636365,0.05327868852459016,63.27777777777778
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,False,3,2686.0,0,0,208,59894,9,1,8.0,33.875,120.875,4.2,0.0,1.0,52.0,2.0,0.0430622009569378,76.74285714285715
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,14,2727.9285714285716,3,0,627,189235,29,6,4.0,40.0,63.25,4.666666666666667,1.0,1.0,41.8,0.26666666666666666,0.04617834394904458,272.79285714285714
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,9,1510.4444444444443,1,0,527,158149,28,4,4.0,28.0,122.25,4.666666666666667,0.0,0.0,52.7,0.4,0.05303030303030303,75.52222222222221
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,9,2018.6666666666667,1,0,447,110514,40,5,4.0,36.75,90.5,4.666666666666667,0.0,1.0,44.7,0.4,0.08928571428571429,168.22222222222223
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,10,3350.6,3,0,514,143734,27,2,4.0,31.75,106.25,4.0,0.0,1.0,46.72727272727273,0.36363636363636365,0.05242718446601942,115.53793103448275
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,15,1335.9333333333334,0,1,857,277347,64,7,7.0,17.714285714285715,58.57142857142857,4.5,1.0,1.0,53.5625,0.4375,0.07459207459207459,95.42380952380952
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,8,3818.25,0,0,410,147068,18,4,5.0,41.4,87.8,4.0,0.0,1.0,45.55555555555556,0.5555555555555556,0.043795620437956206,318.1875
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,15,1166.2,2,0,833,243699,26,8,2.0,27.0,100.0,0.0,0.0,1.0,52.0625,0.125,0.03117505995203837,72.8875
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,False,11,568.3636363636364,0,0,531,166970,39,5,7.0,28.857142857142858,102.85714285714286,3.0,0.0,0.0,44.25,0.5833333333333334,0.07330827067669173,142.0909090909091
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,6,1975.3333333333333,3,0,143,43699,13,3,3.0,41.333333333333336,79.33333333333333,3.0,0.0,1.0,20.428571428571427,0.42857142857142855,0.09027777777777778,131.6888888888889
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,11,2264.2727272727275,3,0,565,172626,26,6,5.0,21.8,66.2,4.0,1.0,0.0,47.083333333333336,0.4166666666666667,0.045936395759717315,1132.1363636363637
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,12,2543.6666666666665,0,0,644,189514,40,7,7.0,25.571428571428573,62.285714285714285,3.6,1.0,0.0,49.53846153846154,0.5384615384615384,0.06201550387596899,141.3148148148148
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,8,1593.375,0,1,500,137958,32,6,9.0,35.666666666666664,83.44444444444444,3.8,0.0,1.0,55.55555555555556,1.0,0.06387225548902195,72.42613636363636
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,9,1322.4444444444443,1,0,337,87045,13,6,4.0,27.5,101.25,4.0,0.0,0.0,33.7,0.4,0.038461538461538464,661.2222222222222
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,10,3542.4,1,0,439,133397,21,5,3.0,57.0,172.33333333333334,4.0,0.0,0.0,39.90909090909091,0.2727272727272727,0.04772727272727273,84.34285714285714
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,7,1689.2857142857142,3,0,401,122954,26,5,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,1.0,50.125,0.875,0.06467661691542288,76.78571428571428
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,6,1718.6666666666667,1,0,347,104442,21,5,1.0,25.0,115.0,3.0,0.0,0.0,49.57142857142857,0.14285714285714285,0.0603448275862069,156.24242424242425
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,9,571.3333333333334,1,0,444,142589,19,5,3.0,34.666666666666664,79.33333333333333,5.0,0.0,0.0,44.4,0.3,0.04269662921348315,285.6666666666667
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,8,402.75,0,0,380,93251,16,2,3.0,28.666666666666668,92.0,3.0,0.0,1.0,42.22222222222222,0.3333333333333333,0.04199475065616798,201.375
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,5,2200.6,0,0,268,65581,16,4,5.0,34.2,113.6,3.6,0.0,1.0,44.666666666666664,0.8333333333333334,0.05947955390334572,220.06
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,12,1512.25,1,0,663,188047,38,4,1.0,68.0,117.0,5.0,0.0,1.0,51.0,0.07692307692307693,0.0572289156626506,58.16346153846154
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,11,1191.5454545454545,1,1,420,122432,14,5,2.0,53.0,109.5,5.0,0.0,1.0,35.0,0.16666666666666666,0.0332541567695962,91.65734265734265
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,5,2605.6,0,0,189,65006,6,1,3.0,34.333333333333336,60.0,4.0,0.0,1.0,31.5,0.5,0.031578947368421054,96.5037037037037
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,10,1635.1,2,0,465,128809,32,3,4.0,34.5,81.75,4.0,0.0,0.0,42.27272727272727,0.36363636363636365,0.06866952789699571,233.58571428571426
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,12,2443.3333333333335,2,0,551,170966,26,5,2.0,44.5,139.0,5.0,0.0,1.0,42.38461538461539,0.15384615384615385,0.04710144927536232,174.52380952380955
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,13,1394.7692307692307,2,0,660,190076,30,11,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,0.0,47.142857142857146,0.5,0.0453857791225416,46.49230769230769
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,9,1686.7777777777778,3,0,363,111108,26,3,5.0,27.0,59.2,4.0,0.0,1.0,36.3,0.5,0.07142857142857142,62.47325102880659
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,4,3770.25,1,0,211,62349,16,3,4.0,45.75,55.0,4.0,0.0,1.0,42.2,0.8,0.07547169811320754,314.1875
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,12,2714.5,2,1,612,176628,36,10,3.0,41.0,91.0,3.5,0.0,1.0,47.07692307692308,0.23076923076923078,0.05872756933115824,82.25757575757575
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,12,3583.25,2,0,631,181302,34,5,6.0,41.666666666666664,88.83333333333333,4.0,0.0,1.0,48.53846153846154,0.46153846153846156,0.05379746835443038,199.06944444444446
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,7,3815.0,1,1,352,97381,11,1,4.0,43.75,100.25,4.0,0.0,1.0,44.0,0.5,0.031161473087818695,76.3
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,4,2736.25,0,0,185,75595,15,4,2.0,57.5,128.5,0.0,0.0,0.0,37.0,0.4,0.08064516129032258,228.02083333333334
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,10,3068.8,1,0,488,143502,33,7,2.0,43.5,136.5,3.0,0.0,1.0,44.36363636363637,0.18181818181818182,0.06748466257668712,73.06666666666668
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,9,1835.5555555555557,0,1,481,126424,17,3,2.0,36.5,78.0,3.0,0.0,0.0,48.1,0.2,0.035269709543568464,83.43434343434343
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,10,1521.7,1,0,474,171153,20,2,7.0,27.714285714285715,86.14285714285714,4.2,1.0,1.0,43.09090909090909,0.6363636363636364,0.042105263157894736,253.61666666666667
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,11,7996.090909090909,2,1,587,168767,45,7,4.0,18.75,97.0,4.0,1.0,1.0,48.916666666666664,0.3333333333333333,0.07653061224489796,90.8646694214876
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,12,2379.8333333333335,1,0,571,166390,26,6,3.0,17.0,99.0,5.0,0.0,0.0,43.92307692307692,0.23076923076923078,0.045454545454545456,95.19333333333334
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,6,802.0,2,0,284,89582,13,3,4.0,32.25,83.25,5.0,1.0,1.0,40.57142857142857,0.5714285714285714,0.0456140350877193,47.1764705882353
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,7,1064.5714285714287,2,0,315,93609,11,1,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,1.0,39.375,1.375,0.03481012658227848,44.35714285714286
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,11,6363.636363636364,2,0,566,149461,31,5,4.0,54.75,106.25,3.75,1.0,1.0,47.166666666666664,0.3333333333333333,0.054673721340388004,89.62868117797696
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,8,3803.25,3,1,482,152806,25,5,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,1.0,53.55555555555556,0.3333333333333333,0.051759834368530024,95.08125
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,7,1770.0,1,0,321,89391,9,1,6.0,41.166666666666664,65.83333333333333,4.2,1.0,0.0,40.125,0.75,0.027950310559006212,49.166666666666664
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,10,537.5,0,0,519,161097,31,8,1.0,16.0,1.0,0.0,0.0,1.0,47.18181818181818,0.09090909090909091,0.05961538461538462,89.58333333333333
